brand,model,first_registration,kilometers,engine,transmission

Ford,Focus 1.8 TDCi Ghia,2006,233000,diesel,ročni

Ford,Focus Karavan 2.0 TDCi Titanium,2008,225141,diesel,ročni

Ford,Focus 2.0TDCI AUTOMATIK NAVIGACIJA ...,2013,222000,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Titanium X ...,2009,217000,diesel,ročni

Ford,Focus 1.6 16V Trend,2003,250000,bencinski,ročni

Ford,Focus 1.6 TDCI-POLOG 1300 DO 5 LET...,2014,172000,diesel,ročni

Ford,Kuga -  2.0 TDCi 4x4 - 6 PRESTAV - ...,2009,246000,diesel,ročni

Ford,S-Max 2.0 TDCi TITANIUM AVT.-LED-7 ...,2016,109000,diesel,avtomatski

Ford,Kuga 4x4 2.0 TDCi Titanium Powershi...,2015,143000,diesel,avtomatski

Ford,Galaxy 2.0 TDCi Ghia,2007,317560,diesel,ročni

Ford,Tourneo Connect 1.8 TDCi 7sedeev,2007,270000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Avt.Titaniu...,2015,155364,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi Ebony Sport,2010,248500,diesel,ročni

Ford,C-Max 1.6 TDCi Trend,2008,219000,diesel,ročni

Ford,Mondeo 2.0 TDCi Vignale Powershift°...,2017,138675,diesel,avtomatski

Ford,Focus 1.6 TDCi Ambiente,2007,253000,diesel,ročni

Ford,Focus Coupé 1.4 16V,2002,182300,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Sport,2011,220500,diesel,ročni

Ford,Fiesta Comfort 1.4 16V,2008,162600,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift°...,2016,134813,diesel,avtomatski

Ford,C-Max 2.0 TDCi Titanium PowerShift ...,2011,194300,diesel,avtomatski

Ford,Mondeo Ghia 1.8,2002,255000,bencinski,ročni

Ford,Fiesta Ambiente 1.25 16V,2010,150000,bencinski,ročni

Ford,C-Max 1.6 TDCi-KLIMA-ODLIÈEN-BREZ P...,2011,196000,diesel,ročni

Ford,Focus 1.0 EB Trend Edition BUSINESS...,2018,19672,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium Po...,2015,147000,diesel,avtomatski

Ford,Fiesta 1.25 Trend klima. servisiran...,2013,180000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium°DY...,2017,128018,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi - NAVI. + P...,2015,188000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium 180K 1.LAST...,2016,171000,diesel,ročni

Ford,Ka 1.2 Metal Start Stop,2015,26000,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi ,2013,176500,diesel,ročni

Ford,C-Max 1.8 TDCi Trend,2006,175000,diesel,ročni

Ford,Fiesta Ambiente 1.3 8V,2005,77555,bencinski,ročni

Ford,Fiesta Comfort 1.3i 8V,2003,165000,bencinski,ročni

Ford,Mondeo Karavan 1.6 TDCi Econetic,2012,300000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium 2 ...,2007,239543,diesel,ročni

Ford,Mondeo Karavan 1.8 TDCi Trend,2008,240000,diesel,ročni

Ford,Ka 1.3 TDCi Titanium,2009,170367,diesel,ročni

Ford,Mondeo 2.0 TDCi Ghia DPF Avt.,2008,264000,diesel,avtomatski

Ford,Focus 1.6 16V,2003,197000,bencinski,ročni

Ford,Focus Ambiente 1.6 ODLIÈNO OHRANJEN...,2001,200000,bencinski,ročni

Ford,Grand C-Max 1.6 TDCi Titanium,2011,180000,diesel,ročni

Ford,Fiesta Comfort 1.4 TDCi,2006,235442,diesel,ročni

Ford,Focus 1.6 TDCi DPF Ambiente,2008,264000,diesel,ročni

Ford,Fiesta Trend 1.4i 8V,2003,150000,bencinski,ročni

Ford,Focus 1.4 Ambiente,2006,177300,bencinski,ročni

Ford,Fiesta Fun 1.3 i,1994,97000,bencinski,ročni

Ford,Focus 1.8 TDCi Ghia,2006,233000,diesel,ročni

Ford,Focus Karavan 2.0 TDCi Titanium,2008,225141,diesel,ročni

Ford,Focus 2.0TDCI AUTOMATIK NAVIGACIJA ...,2013,222000,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Titanium X ...,2009,217000,diesel,ročni

Ford,Focus 1.6 16V Trend,2003,250000,bencinski,ročni

Ford,Focus 1.6 TDCI-POLOG 1300 DO 5 LET...,2014,172000,diesel,ročni

Ford,Kuga -  2.0 TDCi 4x4 - 6 PRESTAV - ...,2009,246000,diesel,ročni

Ford,S-Max 2.0 TDCi TITANIUM AVT.-LED-7 ...,2016,109000,diesel,avtomatski

Ford,Kuga 4x4 2.0 TDCi Titanium Powershi...,2015,143000,diesel,avtomatski

Ford,Galaxy 2.0 TDCi Ghia,2007,317560,diesel,ročni

Ford,Tourneo Connect 1.8 TDCi 7sedeev,2007,270000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Avt.Titaniu...,2015,155364,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi Ebony Sport,2010,248500,diesel,ročni

Ford,C-Max 1.6 TDCi Trend,2008,219000,diesel,ročni

Ford,Mondeo 2.0 TDCi Vignale Powershift°...,2017,138675,diesel,avtomatski

Ford,Focus 1.6 TDCi Ambiente,2007,253000,diesel,ročni

Ford,Focus Coupé 1.4 16V,2002,182300,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Sport,2011,220500,diesel,ročni

Ford,Fiesta Comfort 1.4 16V,2008,162600,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift°...,2016,134813,diesel,avtomatski

Ford,C-Max 2.0 TDCi Titanium PowerShift ...,2011,194300,diesel,avtomatski

Ford,Mondeo Ghia 1.8,2002,255000,bencinski,ročni

Ford,Fiesta Ambiente 1.25 16V,2010,150000,bencinski,ročni

Ford,C-Max 1.6 TDCi-KLIMA-ODLIÈEN-BREZ P...,2011,196000,diesel,ročni

Ford,C-Max 1.6 TDCi..TITANIUM..78000 KM....,2010,78000,diesel,ročni

Ford,Focus 1.6 16V Maestral,2004,200169,bencinski,ročni

Ford,Transit Kombi  ,2002,,diesel,ročni

Ford,Mondeo 2.0 TDCI 103 M6,2011,167000,diesel,ročni

Ford,Mustang ODLIÈNO OHRANJEN. MALI SERV...,2007,137940,bencinski,avtomatski

Ford,Focus Karavan ST 2.0 TDCi ST BIXENO...,2016,178000,diesel,ročni

Ford,Focus 1.5 TDCi.115 KS.TITANIUM.NAVI...,2015,159000,diesel,ročni

Ford,C-Max 1.0 EcoBoost Titanium,2018,48703,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2010,270000,diesel,ročni

Ford,Fiesta Trend 1.4 TDCi,2010,201000,diesel,ročni

Ford,Grand C-Max 1.6 TDCi Trend,2012,199470,diesel,ročni

Ford,C-Max 1.0 EcoBoost Titanium,2018,45973,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi ECOnetic Tre...,2017,135817,diesel,ročni

Ford,S-Max 2.0TDCiTITANIUMAUT7 SEDEE...,2015,125422,diesel,avtomatski

Ford,Galaxy 2.0 TDCi Trend,2014,234800,diesel,ročni

Ford,Focus Karavan ST 2.0 TDCi ST3 BIXEN...,2015,142000,diesel,ročni

Ford,Ka 1.3 TDCi Titanium,2010,165000,diesel,ročni

Ford,Focus -2.0 TDCi Titanium X AVT.DELN...,2017,128911,diesel,avtomatski

Ford,Fiesta 1.1  Style Design BLACK,2018,18000,bencinski,ročni

Ford,Fiesta 1.4i 16V TITANIUM MODEL 2011...,2010,39218,bencinski,ročni

Ford,Mondeo 2.0 TDCi Titanium-NAVI-PDC-L...,2011,185425,diesel,ročni

Ford,C-Max 1.0 EcoBoost Trend,2017,116500,bencinski,ročni

Ford,S-Max 4x4 2.0 TDCi Titanium Powersh...,2016,188000,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium Avt.-POLOG ...,2017,116252,diesel,avtomatski

Ford,Fiesta Titanium 1.25 16V,2009,222859,bencinski,ročni

Ford,Focus 1.4 Trend  LE 63.000 KM - 1. ...,2009,63555,bencinski,ročni

Ford,Grand C-Max 1.6 TDCi 115Hp 7-SED. B...,2014,124000,diesel,ročni

Ford,Focus 1.6i Trend,2005,174000,bencinski,ročni

Ford,Focus 1.6 16V Comfort,2004,235000,bencinski,ročni

Ford,Focus 1.8 TDCi Comfort,2004,330000,diesel,ročni

Ford,Kuga 2.0 TDCi Titanium DPF,2011,125000,diesel,ročni

Ford,Kuga 2.0 TDCi 4x4 Trend DPF,2010,134350,diesel,ročni

Ford,C-Max 1.8 TDCi Trend-SLOVENSKI+AVTO...,2008,230488,diesel,ročni

Ford,Kuga 2.0 TDCi 4x4 Titanium DPF,2009,168000,diesel,ročni

Ford,Fiesta Ambiente 1.25 16V,2010,130000,bencinski,ročni

Ford,S-Max 2.0 STCi Titanium S Avt.,2010,179520,bencinski,avtomatski

Ford,S-Max 4x4 2.0 TDCi Titanium PANORAM...,2016,159950,diesel,ročni

Ford,S-Max 2.0 TDCi Trend ....HITRI KRED...,2007,304750,diesel,ročni

Ford,Tourneo Courier 1.5 TDCi Trend.ODLI...,2016,26206,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium,2015,240000,diesel,ročni

Ford,C-Max 1.6 TDCi Trend,2011,185604,diesel,ročni

Ford,Tourneo Custom LIMITED 2.0TDCi 170K...,2018,17501,diesel,avtomatski

Ford,Focus 1.6i Trend,2007,155340,bencinski,ročni

Ford,C-Max 2.0 TDCi Titanium Avt.,2012,116000,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium-UGODNO,2012,238000,diesel,ročni

Ford,Kuga 2.0 TDCi Titanium S DPF,2011,135500,diesel,ročni

Ford,C-Max 1.8 TDCi Trend,2007,235000,diesel,ročni

Ford,Mondeo 2.5T Ghia XSENON NAVI 6 PRES...,2009,245000,bencinski,ročni

Ford,Focus Karavan 2.0 TDCi DPF Titanium,2009,225188,diesel,ročni

Ford,Focus ST 2.0 EcoBoost ST2-SLO-1.LAS...,2018,60740,bencinski,ročni

Ford,Focus 1.5 TDCi Style AVTO KLIMA ALU...,2016,144085,diesel,ročni

Ford,B-Max B-MAX 1.5 TDCi Trend-NAVI,2016,156703,diesel,ročni

Ford,C-Max 2.0 TDCi Titanium-NAVI-PDC-AL...,2016,164500,diesel,avtomatski

Ford,C-Max 2.0 TDCi Titanium AVT-KLIMA,2008,291355,diesel,ročni

Ford,Kuga 2.0 TDCi Titanium 4X4 KAMERA-U...,2013,149450,diesel,avtomatski

Ford,Focus Karavan 1.5 EcoBlue ST-Line B...,2019,37348,diesel,ročni

Ford,Fiesta ,2005,199000,bencinski,ročni

Ford,Galaxy 2.0 TDCi Ghia Avt.,2010,476000,diesel,avtomatski

Ford,Kuga 4x4 2.0 TDCi Style,2016,133704,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2011,251949,diesel,ročni

Ford,C-Max 2.0 TDCi Ghia,2005,260000,diesel,ročni

Ford,C-Max 1.6 TDCi Titanium-NAVI-PDC-AL...,2013,183559,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium.LED+XSENON...,2016,142000,diesel,avtomatski

Ford,C-Max 1.0 EcoBoost Titanium,2018,45724,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi KREDIT BREZ ...,2011,215248,diesel,ročni

Ford,Fiesta 1.5 TDCi Titanium..BREZ POLO...,2015,51788,diesel,ročni

Ford,C-Max 1.5 TDCi Business Powershift....,2016,142000,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Titanium DP...,2010,324000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi ECOnetic BUS...,2016,136205,diesel,ročni

Ford,C-Max 1.0 EcoBoost Trend,2016,98400,bencinski,ročni

Ford,Grand C-Max 1.5 TDCi Business 1. La...,2016,162480,diesel,avtomatski

Ford,Galaxy 2.0 TDCi Titanium-7 SED-LED-...,2016,155000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi DPF Titanium,2009,269267,diesel,ročni

Ford,Fiesta Ambiente 1.3i 8V,2005,96000,bencinski,ročni

Ford,S-Max 4x4 2.0 TDCi Titanium Powersh...,2018,105000,diesel,avtomatski

Ford,Galaxy 2.0 TDCi Ghia-7 SEDEEV-ODLI...,2013,248125,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium-NAVIGACIJA-...,2010,260000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia,2006,287000,diesel,ročni

Ford,Focus 1.6 TDCi Ghia,2006,299000,diesel,ročni

Ford,B-Max B-MAX 1.5 TDCi Trend,2014,61000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Titanium,2015,142300,diesel,ročni

Ford,Mondeo 1.8 TDCi Titanium-BARVNI ZAS...,2009,268614,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi BUSINESS ED...,2016,148636,diesel,ročni

Ford,Fiesta Comfort 1.4 16V slovenska,2008,224674,diesel,ročni

Ford,S-Max 2.0 TDCi Trend Avt. PowerShif...,2012,219000,diesel,avtomatski

Ford,Focus 1.6 TDCi Titanium,2013,127000,diesel,ročni

Ford,Fusion 1.6 TDCi - NA OBROKE - BREZ ...,2008,183627,diesel,ročni

Ford,Fiesta JH1,2008,83419,bencinski,ročni

Ford,Fiesta Ambiente 1.3i 8V 1 lastnik,2004,220000,bencinski,ročni

Ford,Focus Ambiente 1.6,2000,219000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium FUL LED NAV...,2016,145000,diesel,ročni

Ford,Fiesta Trend 1.3i 8V,2004,172104,bencinski,ročni

Ford,C-Max 1.6-SAMO 70.000KM-SLO-VRHUNSK...,2009,70000,bencinski,ročni

Ford,S-Max 2.0 TDCi - SLO - ODLIÈEN,2014,160000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium,2011,378000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Business,2015,168000,diesel,ročni

Ford,C-Max 1.8 TDCi Trend,2008,133000,diesel,ročni

Ford,Mondeo Karavan 4x4 2.0 TDCi Titaniu...,2016,146000,diesel,avtomatski

Ford,Grand C-Max 1.5 TDCi Business 7.SED...,2016,104564,diesel,ročni

Ford,Galaxy 1.8 TDCi Trend,2008,255000,diesel,ročni

Ford,S-Max 2.0 TDCi -7 SEDEEV-GRETJE SE...,2016,149944,diesel,ročni

Ford,C-Max 1.6 TDCi Trend 1.LASTNIK+SER....,2012,226781,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Le 110.000km...,2015,110000,diesel,ročni

Ford,C-Max 1.6 TDCi Trend,2015,101377,diesel,ročni

Ford,C-Max 1.8 TDCi Titanium -BREZ POLOG...,2009,261400,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift ...,2017,107027,diesel,avtomatski

Ford,Ranger 2.5 TDCI odličen garancija,2007,189100,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi ST-Line,2018,35000,diesel,ročni

Ford,Focus 1.4 16V,2003,212000,bencinski,ročni

Ford,Fiesta Comfort 1.3 8V-125.000KM-1.L...,2008,125000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift+...,2016,128000,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Trend,2006,170000,diesel,ročni

Ford,Grand C-Max 1.5 TDCi BUSINESS-7sede...,2016,143209,diesel,ročni

Ford,Focus Karavan 2.0 TDCi Titanium,2009,244000,diesel,ročni

Ford,C-Max 1.6 VCT Titanium,2007,202000,bencinski,ročni

Ford,S-Max 4x4 2.0 TDCi Titanium Powersh...,2016,89000,diesel,avtomatski

Ford,Fusion Comfort 1.4 TDCi 1.Lastnik 1...,2007,119159,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium. NAVI.PDC ...,2015,126000,diesel,avtomatski

Ford,B-Max B-MAX 1.5 TDCi Trend-monost ...,2013,164000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Powershift,2016,145000,diesel,avtomatski

Ford,Transit Kombi 300 2.2 TDCi DMR 3750...,2007,173000,diesel,ročni

Ford,Focus 1.8 TDCi Trend,2006,270124,diesel,ročni

Ford,Grand C-Max 1.6 TDCi-PDC-ALU-KROM-N...,2012,169738,diesel,ročni

Ford,C-Max 1.8 TDCi-KLIMA-FINANCIRANJE-M...,2006,190000,diesel,ročni

Ford,Mondeo CLX 1.8,1996,270000,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi Titanium Aut...,2016,154000,diesel,avtomatski

Ford,Focus FYDB,2004,244632,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2014,175000,diesel,ročni

Ford,Fusion Comfort 1.4 TDCi,2005,172000,diesel,ročni

Ford,C-Max 2.0 TDCi Titanium BREZ POLOGA,2011,322000,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium,2007,302500,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium Po...,2015,159700,diesel,avtomatski

Ford,Transit Minibus 2.0tdci 9Sedezev Kl...,2006,240000,diesel,ročni

Ford,Transit Kombi 300 2.2 TDCi DMR ps A...,2011,240000,diesel,ročni

Ford,Mondeo 2.0 TDCi Trend DPF,2008,273000,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium-SLO-LED-TE...,2012,172000,diesel,ročni

Ford,Focus 1.6 Titanium KOT NOV,2009,110000,bencinski,ročni

Ford,Fiesta ,2004,220000,diesel,ročni

Ford,Focus 1.6 Ti-VCT Titanium,2006,214650,bencinski,ročni

Ford,Mondeo 1.6 Sedan,2010,75357,bencinski,ročni

Ford,Focus 1.8 TDdi,2004,197000,diesel,ročni

Ford,Mondeo Karavan 1.8 TDCi Trend,2007,258000,diesel,ročni

Ford,Galaxy 1.9 TDI Ghia,2003,276000,diesel,ročni

Ford,C-Max 1.6 TDCi DPF Ghia,2008,242000,diesel,ročni

Ford,B-Max B-MAX 1.6 TDCi Trend,2013,115000,diesel,ročni

Ford,Fiesta Sun Edition + 1.4 TDCi,2004,209446,diesel,ročni

Ford,Fiesta ST. 182KM. Paket opreme ST2,2015,134000,bencinski,ročni

Ford,Fiesta Ambiente 1.3i 8V,2004,69000,bencinski,ročni

Ford,Maverick ,1996,300000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia,2009,271229,diesel,ročni

Ford,C-Max 1.6 TDCi Ambiente,2013,149000,diesel,ročni

Ford,Mondeo Karavan Ambiente 2.0 TDCi,2003,3000,diesel,ročni

Ford,Focus 1.6 TDCi DPF Sport,2011,173000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Titanium ,2015,160427,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift ...,2016,122000,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi Titanium NAV...,2015,134000,diesel,ročni

Ford,Ka 1.2 Grand Prix Start Stop,2013,117000,bencinski,ročni

Ford,S-Max 2.0 TDCi Business Powershift+...,2016,140000,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi Ambiente,2014,169000,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium Powershi...,2016,120000,diesel,avtomatski

Ford,Focus 1.6i Ambiente,2007,159125,bencinski,ročni

Ford,Mondeo 2.0 TDCiTITANIUMLINEASSIST...,2015,146003,diesel,ročni

Ford,Fiesta 1.3,2004,160000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium,2016,60880,diesel,ročni

Ford,Focus Karavan 1.5 EcoBoost ST-Line ...,2019,10653,bencinski,avtomatski

Ford,Focus 1.5 vignale. ACC. navi. led,2018,2560,diesel,avtomatski

Ford,Focus Karavan 1.0 EcoBoost Titanium,2013,111000,bencinski,ročni

Ford,Mondeo Karavan 1.6 TDCi Trend,2013,239154,diesel,ročni

Ford,Fusion Comfort 1.4 TDCi,2004,260000,diesel,ročni

Ford,Focus 1.6 Ambiente,1999,111000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Powershift,2016,169000,diesel,avtomatski

Ford,S-Max ,2017,264588,diesel,ročni

Ford,Mondeo Karavan 1.6 TDCi OPOMBE,2013,220000,diesel,ročni

Ford,S-Max 2.0 TDCi Trend 7 sedeni,2011,147240,diesel,ročni

Ford,S-Max 1.6 TDCi Trend. 7.SEDEEV. AV...,2012,148000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Business Ed...,2016,174500,diesel,ročni

Ford,Focus Karavan 1.0 EcoBoost Titanium,2013,102332,bencinski,ročni

Ford,C-Max 1.5 TDCi Business-NAVI-PDC-VR...,2016,137000,diesel,ročni

Ford,C-Max 1.8 TDCi GHIA,2009,140000,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift...,2016,129000,diesel,avtomatski

Ford,Focus 1.8 TDCi Comfort,2004,230000,diesel,ročni

Ford,C-Max 1.6 VCT Trend-SLO,2011,113364,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium  KOT NOV,2016,160400,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium  1. LASTNIK...,2016,188500,diesel,ročni

Ford,Grand C-Max 2.0 TDCi Titanium Power...,2016,165200,diesel,avtomatski

Ford,C-Max 2.0 TDCi DPF Ambiente Avt.,2010,218416,diesel,avtomatski

Ford,Kuga 2.0 TDCi Trend DPF 1.lastnik+s...,2013,68116,diesel,ročni

Ford,C-Max 2.0 TDCi Titanium,2008,274350,diesel,ročni

Ford,Fiesta TREND 1.4 16V 1 LASTNIK NA O...,2009,224700,bencinski,ročni

Ford,Focus 1.6 Ti-VCT Sport - 1.lastnik ...,2012,142200,bencinski,ročni

Ford,Focus 1.6 16V Comfort,2003,,bencinski,ročni

Ford,C-Max 1.5 TDCi Business-NAVI-PDC-JA...,2016,114124,diesel,ročni

Ford,Grand C-Max 1.5 TDCi Business navi ...,2015,121056,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium-BREZ POLOGA,2007,244000,diesel,ročni

Ford,Mondeo 2.0 TDCi+VIGNALE+Powershi,2016,134000,diesel,avtomatski

Ford,Fiesta Comfort 1.4 16V,2008,217500,bencinski,ročni

Ford,Fiesta Ambiente 1.3i,1999,140687,bencinski,ročni

Ford,Fiesta 1.6 TDCi..KREDIT BREZ POLOGA...,2014,136544,diesel,ročni

Ford,C-Max 1.8 TDCi Trend,2006,290000,diesel,ročni

Ford,Fiesta Ambiente 1.3i 8V,2004,90000,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Trend,2014,165000,diesel,ročni

Ford,Fiesta Flair 1.3,1997,170153,bencinski,ročni

Ford,Mondeo 2.0 TDCi Powershift PDC LED ...,2016,101847,diesel,avtomatski

Ford,Mondeo 2.0TDCi NAVI+USNJE+2XPDC+TEM...,2013,142774,diesel,ročni

Ford,Focus 1.6 TDCi ,2006,270000,diesel,ročni

Ford,C-Max 1.6 TDCi Titanium,2014,124003,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium Powershi...,2017,66113,diesel,avtomatski

Ford,Focus ,2001,180000,bencinski,ročni

Ford,Focus 1.0 EcoBoost Trend,2014,106000,bencinski,ročni

Ford,Fiesta Trend 1.25 16V,2011,116000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium,2012,230545,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Avt.,2017,44000,diesel,avtomatski

Ford,Fusion Fresh 1.4 TDCi,2007,267000,diesel,ročni

Ford,S-Max 2.0 TDCi Trend,2010,363000,diesel,ročni

Ford,Fiesta 1.3i 3V Ghia,2002,209000,bencinski,ročni

Ford,C-Max 1.6 Ambiente,2004,181000,bencinski,ročni

Ford,C-Max 1.0 EcoBoost 92.500 km slo po...,2014,92500,bencinski,ročni

Ford,Mondeo 2.0TDCi TITANIUM+AUT+NAVI+F1...,2015,128440,diesel,avtomatski

Ford,Galaxy 1.6 TDCi-Titanium-7sedeev-U...,2014,158742,diesel,ročni

Ford,S-Max 2.0 TDCi Trend SLO-POREKLO -M...,2012,180000,diesel,ročni

Ford,Focus 2.0 TDCi-TRAJNIK DO 36 OBROKO...,2005,200000,diesel,ročni

Ford,S-Max 2.2 TDCi Titanium S DPF,2008,285658,diesel,ročni

Ford,Fiesta Ambiente 1.3i 8V BR.POLOGA 6...,2003,157000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi 150 - ODLIÈ...,2017,143115,diesel,ročni

Ford,Mondeo 1.6TDCi TITANIUM+NAVI+PDC+TE...,2015,146682,diesel,ročni

Ford,C-Max 1.5 TDCi Titanium 99.000KM-KA...,2017,99701,diesel,ročni

Ford,Focus 2.0 TDCi Titanium LED+NAVI+BL...,2016,140000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Ambiente.,2013,181664,diesel,ročni

Ford,Fiesta Trend tdci 1.6,2009,149612,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Style,2016,110000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Trend,2012,189000,diesel,ročni

Ford,Mondeo Karavan 1.6 TDCi ECO,2013,197400,diesel,ročni

Ford,Focus Karavan 1.5 TDCi BREZ POLOGA....,2015,138451,diesel,avtomatski

Ford,Kuga 4x2 2.0 TDCi Titanium NAVI.VZR...,2016,125149,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium,2015,140000,diesel,ročni

Ford,C-Max 2.0 TDCi Titanium,2008,193000,diesel,ročni

Ford,Focus Ambiente 1.4,1999,198000,bencinski,ročni

Ford,Focus 1.6.16V.ODLIÈEN.SAMO 103000km...,2001,103000,bencinski,ročni

Ford,Tourneo Connect KMR 1.8 TDCi Comfor...,2006,223000,diesel,ročni

Ford,Focus ST 2.0 TDCi ST2 Powershift,2017,50000,diesel,avtomatski

Ford,C-Max 1.6  1lastnik samo 148000km,2006,148642,bencinski,ročni

Ford,Mustang 2.3 EcoBoost,2017,135000,bencinski,ročni

Ford,Focus ST 2.0 EcoBoost ST3,2017,50000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium,2012,208000,diesel,ročni

Ford,Escort ,1991,145000,bencinski,ročni

Ford,Kuga 2.0 TDCi 4x4 Titanium DPF,2012,350000,diesel,ročni

Ford,C-Max 1.8 TDCi Ghia,2007,,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium odlicen,2012,200000,diesel,ročni

Ford,Fiesta Fresh Plus 1.3 1.Lastnik.pre...,2006,84000,bencinski,ročni

Ford,Fusion 1.4,2008,200800,bencinski,ročni

Ford,Fiesta 1.3 8v,2005,152000,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi DPF Ghia,2010,358000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Style,2016,99886,diesel,ročni

Ford,Focus 1.6 TDCi ,2005,283000,diesel,ročni

Ford,Grand C-Max 1.6 TDCi Titanium,2014,142941,diesel,ročni

Ford,B-Max B-MAX 1.5 TDCi Titanium.SAMO ...,2017,44000,diesel,ročni

Ford,B-Max B-MAX 1.0 EcoBoost Trend,2015,50520,bencinski,ročni

Ford,C-Max 1.8 TDCi Ambiente,2007,255000,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium Powershift...,2016,153454,diesel,avtomatski

